SPEC_ID,BPT,WHAN,HgF_g,HgF_er_g,HgF_cont_g,Hg_SDSS,Hg_er_SDSS,Hg_cont_SDSS,Hg_cont_err_SDSS,HA_g,HA_er_g,HA_cont_g,HA_SDSS,HA_er_SDSS,HA_cont_SDSS,HA_cont_err_SDSS,GALRE_i,GALREERR_i
525946196359931904,SFX,ELR,70.13919,21.096552,45.6715,8.895199,2.1287012,12.265019,1.0212588,162.31425,15.927264,68.942894,68.64324,2.6165102,16.969503,0.6443813,4.325945,0.1150227
525963788545976320,AGNXY,ELR,148.47282,32.192955,136.51968,8.112049,4.728067,35.705135,1.3441973,202.31818,38.184128,252.03824,129.69095,8.344307,59.854145,3.9264722,10.224138,0.2621826
525971210249463808,AGNX,LLR,237.67076,42.808853,192.73457,18.162733,4.518371,47.6464,2.0408351,-228.94066,41.084003,303.15945,57.380146,6.3581185,68.20943,1.7588193,5.467392,0.0631557
526932183596689408,SFXY,SF,-16.581627,20.93891,121.72532,234.60982,5.077073,52.069508,1.5667614,9841.14,63.049454,124.50565,3876.161,23.344782,51.820744,4.561136,1.3892899,0.0137973
526936581643200512,UNCXY,SF,33.39319,11.614188,28.924501,34.99408,2.4361665,12.327211,0.9911169,1013.6121,12.868012,35.495663,399.3849,4.28633,14.195418,7.990308,1.7594439,0.0488838
526937131399014400,AGNXY,sAGN,112.73546,18.328278,58.716175,44.06044,2.786911,16.845173,1.2230437,1323.802,25.406479,85.57051,352.94843,6.116621,23.418337,12.048022,3.5033617,0.0853263
526942903835060224,AGNX,LLR,243.73946,34.421356,150.58223,11.370956,3.2242,28.933447,1.2448844,28.207954,30.724178,255.71658,74.0823,4.458352,45.285164,3.1433153,7.023063,0.1149888
526947576759478272,NOEL,LLR,79.57376,19.537783,39.399952,-3.1892676,2.649753,9.895613,0.7837053,-43.410313,33.163704,68.19771,10.474126,6.8687015,14.999743,0.7271788,20.33956,1.9937607
526952249683896320,AGNXY,SF,184.0232,26.232204,120.55415,101.6384,5.7289176,31.96787,1.8996826,5405.396,43.966064,190.14023,1653.708,13.591839,50.04451,22.032574,6.096644,0.2259774
526965718701336576,SFX,wAGN,-61.109627,18.685284,40.546104,8.666915,2.0446887,9.126226,0.75417274,350.8246,20.179804,59.150715,83.018,3.4749417,12.885181,1.8235041,3.3446758,0.0970557
526975339428079616,SFXY,SF,9.512988,12.907249,30.101707,34.359447,2.2670517,10.97943,0.9618042,1182.4663,19.670465,35.909992,401.96106,5.646693,13.134095,3.7497125,2.1739392,0.0627489
526986334544357376,SFXY,SF,-89.08297,26.824572,96.05081,41.369457,2.2771204,17.59453,0.74176484,1829.353,25.324617,88.763374,343.81052,3.6697366,15.644333,0.7888141,3.3670835,0.2129598
526999253805983744,NOEL,LLR,94.30554,14.148186,26.350178,9.650207,2.7906442,9.286365,0.9945036,-19.700167,23.397894,49.833134,5.0591617,4.054898,15.726406,1.1071342,2.9344518,0.1598046
527001727707146240,NOEL,LLR,16.261889,6.137492,11.370977,2.4318,2.6263463,7.9657493,0.75214976,-12.707553,10.115745,19.67001,9.390168,5.289898,12.871963,1.1466168,1.1786691,0.0866823
527005301119936512,SFX,wAGN,-93.02941,20.8648,72.14953,18.40592,3.14747,18.9143,1.1860868,640.57574,19.036297,112.14055,207.5501,4.460463,28.80242,1.3448918,3.5519743,0.0454599
527016845992028160,AGNX,ELR,-140.23515,69.59399,526.7953,32.156433,3.918379,72.55618,1.4661118,532.8811,75.54553,771.42505,231.75842,7.1092563,100.45585,2.146691,18.76782,0.1270911
527027291352492032,AGNX,LLR,-256.09128,55.730377,317.34335,9.680911,3.88897,49.503986,1.28497,120.48723,48.996456,443.65,132.40259,5.5593333,65.27572,2.5498006,30.79598,0.9526578
527031964276910080,SFXY,SF,4.748167,20.084135,50.52525,32.696976,2.7864463,14.055291,0.8222347,1631.6704,23.544094,63.88017,429.0802,5.064834,17.238491,0.78837067,4.442256,0.1780089
527032788910630912,AGNX,LLR,72.05859,17.41659,41.12587,8.498962,2.8190129,12.539264,0.70360816,-20.029816,21.754486,84.21626,31.097345,4.605879,23.54812,1.497785,2.6788118,0.0541044
527055878654814208,UNCX,wAGN,-100.52492,21.758577,104.35975,17.742603,3.0585682,30.460798,1.2919617,473.904,19.905384,137.1356,194.84444,4.770156,37.566074,1.8041989,3.7927997,0.0613251
527078968398997504,SFX,wAGN,54.978527,17.868557,28.622196,7.424153,2.0721395,7.977352,0.7270463,174.89287,15.520641,48.98675,56.416214,2.4504936,12.601921,0.9649968,4.0473547,0.1815006
527082541811787776,UNCX,LLR,115.77223,18.98298,49.671104,6.825771,2.2740197,15.694551,1.0228039,-86.070114,13.243881,88.0521,13.857264,2.3807993,25.026056,0.6855081,5.868158,1.0833423
527092987172251648,NOEL,RG,51.93057,26.449799,34.207973,6.2242103,2.20305,7.706761,1.0326537,-9.185323,21.376951,53.869087,14.647726,2.2899745,11.259875,0.93937004,11.611496,1.220434
528071002781935616,UNCX,RG,3.9930983,10.827376,19.095432,0.10849711,2.05014,7.5245256,0.7777851,-29.172695,11.437527,32.631874,13.867934,3.2550268,11.928528,0.9493992,2.5184648,0.0909537
528073751561005056,UNCX,LLR,247.6451,36.26874,173.45299,3.846567,3.6943202,39.095448,1.3142513,-226.8574,36.655724,291.55856,42.757217,5.6733146,60.31645,1.8232049,7.1760874,0.0815634
528117182270302208,UNCX,ELR,2.8983126,19.498524,56.543446,4.553987,2.2327259,15.063187,0.88588345,63.092922,22.87392,87.66136,50.840836,6.4933567,21.520557,0.934856,6.193564,0.2500803
528121580316813312,UNCX,RG,21.580854,8.977498,16.08892,1.5158949,1.3823024,7.8826647,0.7190651,-67.729904,10.214147,29.374662,0.90272284,1.5538008,13.093969,0.7369123,1.7575116,0.0769869
528135873967974400,NOEL,RG,20.947256,15.452362,18.564165,-0.84458226,1.3156918,6.2337866,0.88123024,0.834537,17.038105,25.683481,5.0125055,2.058654,8.638049,0.85670227,2.03878,6.78e-05
528136423723788288,UNCX,RG,20.336658,14.569864,21.756393,-4.6018643,2.372426,7.543735,0.82094425,-65.737465,19.914492,36.956314,9.985298,4.533929,12.351947,0.8967275,3.4555287,0.2718102
528136973479602176,UNCX,wAGN,42.163296,16.02269,18.717918,-3.249542,2.650001,5.963362,0.88682795,133.93108,21.537489,31.962393,32.89574,6.0464196,9.669931,1.1258518,4.369676,0.3026253
528139997136578560,AGNXY,wAGN,-306.52765,31.038752,139.84923,17.18196,4.036651,33.50987,1.6198875,1101.367,31.430082,197.0526,328.63004,6.697735,45.697266,3.164497,4.196786,0.0553587
528154565665646592,SFX,wAGN,-1.7786064,17.134924,28.99453,6.814914,2.0696974,8.815715,0.9213747,248.24509,14.121537,42.1018,83.14268,2.6660614,11.862822,0.599868,3.0064216,0.0964794
528167210049366016,SFX,sAGN,29.048878,17.83456,23.486652,9.353043,2.5383008,6.475481,0.98044574,253.08794,13.357739,35.065678,75.56881,2.8988981,8.979373,0.5125625,2.9000094,0.3858159
528172157851691008,SFX,wAGN,186.47769,32.935932,136.60924,31.33902,4.513118,31.942396,1.3179816,753.3137,32.062275,227.1917,231.59238,7.0420947,48.83372,5.9415865,5.4624085,0.3539499
528174356874946560,AGNXY,sAGN,385.8569,31.851763,141.44144,133.3997,4.5569687,28.994347,2.877738,5377.528,46.96375,147.40965,989.5517,8.64565,29.024536,13.595809,16.416245,1.2837591
528184252479596544,SFXY,SF,134.4623,10.179025,39.319992,227.92073,6.922084,36.820953,3.5782678,1240.9133,13.869174,33.907867,1152.4117,17.337437,29.842882,15.48035,0.0874281,0.0106107
529190031009540096,AGNXY,ELR,12.535885,14.93721,22.34169,-1.212348,2.643228,9.25931,0.98868287,42.16063,13.702651,28.317307,20.625965,3.9696536,10.9001,1.4083024,3.1958885,0.2547246
529204599538608128,UNCX,ELR,-162.83429,13.229351,38.003273,3.6408749,2.3579235,16.63521,1.1590503,56.024323,12.090582,33.758335,61.867645,3.4509435,14.456342,1.1453949,1.5360768,0.0683085
529208722707212288,NOEL,LLR,-8.062783,13.856423,9.997756,-4.9768806,3.211436,4.3889766,0.9661286,22.547482,18.353264,12.655733,23.705925,7.137023,5.441664,0.95856375,1.9439616,0.1354644
529211196608374784,AGNXY,sAGN,68.25912,21.086264,13.138346,15.543195,3.8215556,9.184074,1.1097147,207.34798,12.034488,12.362761,111.713615,6.2100496,8.275506,2.6922557,0.8232276,0.0213231
529231262695581696,UNCX,LLR,285.19965,45.039368,172.66069,-2.1784644,4.0626335,30.979187,1.702921,-208.34836,39.96862,278.3929,28.12963,5.7105646,45.641357,1.1994957,15.0952635,0.3185583
529235110986278912,SFXY,SF,-1.8790164,7.9879656,16.425716,35.616657,3.6443183,16.454874,1.2945458,282.21185,8.260349,11.37079,248.99571,6.4761763,10.987412,3.4572124,1.7252727,0.0899706
529245556346742784,SFXY,SF,-0.41093153,16.062948,35.59,64.69522,2.904737,12.703419,0.996629,1585.6052,18.145477,30.097546,564.78217,5.688069,10.571983,1.7759343,2.0214908,0.0467481
529248030247905280,UNCX,ELR,28.965136,12.963632,17.108076,-1.283869,3.4389389,7.71504,1.0297527,24.87993,11.759258,24.777275,21.71812,5.4299273,10.329198,0.9244045,2.066883,0.0532908
529278266817669120,AGNXY,sAGN,29.52414,12.122834,45.333965,124.71958,5.8659754,28.739328,1.8635871,1559.7507,18.42735,40.763,930.69885,12.526449,25.939043,14.558731,0.9440133,0.0213231
529333792154871808,UNCX,LLR,38.89604,13.115352,26.729202,2.1060827,1.9649217,13.343412,1.1821852,-48.129913,8.195496,37.896984,6.8961205,1.7212431,17.261469,0.6061806,1.4664123,0.028815
530299987913893888,UNCX,wAGN,24.717459,12.5861635,10.494305,3.897294,3.385351,5.121342,0.99059653,70.074875,9.875376,18.55227,34.315697,4.2791066,8.434,1.1246551,2.2695034,0.3023202
530314831320868864,SFXY,SF,-48.71728,20.229576,29.343834,9.959502,2.7502522,8.794344,1.2136728,565.6286,14.121571,33.613857,170.98352,3.12226,10.048344,0.5716782,3.6126213,0.124413
530320878634821632,AGNX,LLR,34.004173,17.903389,21.2187,2.3148992,2.722566,6.874019,0.90821266,-9.860409,11.15573,30.855118,13.927679,2.5474296,9.4049635,0.66480786,-99999.0,-99999.0
530323352535984128,UNCXY,SF,67.943825,13.441559,28.4375,33.49087,5.7178082,14.787204,1.6568354,939.55597,15.751848,39.848385,576.8466,13.148029,19.97416,8.389383,3.5426517,0.3856125
530324177169704960,AGNXY,sAGN,-15.365744,16.148619,26.543457,9.613395,3.7140248,10.851713,1.255631,429.4555,14.8555765,35.67119,167.92845,5.339928,14.341567,4.30949,3.171006,0.1016322
530326376192960512,SFXY,SF,62.792294,23.927246,64.39267,36.663177,3.7760954,20.245127,1.5969859,936.70886,16.480635,78.68587,309.47742,4.262448,23.666899,2.1768634,4.519582,0.1275996
530330774239471616,NOEL,LLR,3.8258016,12.826556,21.366533,0.15591694,2.12867,9.650714,0.93597096,-34.567513,7.2341595,27.620764,5.7336965,1.851247,11.948271,0.5431662,1.5464163,0.0615624
530346167402260480,UNCXY,sAGN,182.71495,19.187109,49.282146,112.95263,6.4738607,17.955519,2.4775493,1493.3293,21.098145,74.62718,560.67944,11.686001,26.02982,8.152999,2.9282143,0.300015
530350565448771584,NOEL,RG,5.185374,15.340672,10.963744,-0.6026174,1.5452181,3.6890662,0.83348083,-2.404723,17.688128,15.861831,31.43681,51.807667,5.275208,0.57195944,6.8449526,1.8924675
530364584222025728,SFXY,SF,230.28073,8.534557,13.671053,165.33183,3.1976733,9.85169,1.0631906,1995.6508,14.4198,6.2982273,1038.1929,7.463157,4.578464,2.4417253,0.9233343,0.0462396
530373930070861824,UNCX,ELR,25.161985,20.594627,32.508114,12.188744,3.4689405,11.081202,1.3799603,114.26218,12.672547,44.169823,49.788784,3.0602407,14.042059,1.5829536,69.78935,11.546815
530374479826675712,UNCX,ELR,57.077583,30.899244,67.16947,3.6165879,3.6110039,16.545547,1.3776417,69.80242,20.368309,101.30779,50.426426,3.7871244,22.552813,1.238372,9.326635,0.4707015
530385474942953472,AGNX,LLR,-20.881882,23.056858,88.06583,15.745202,4.1461287,32.58866,1.7529317,-121.20925,14.967602,104.055855,21.174934,3.5553453,35.292843,0.9876464,4.8099356,0.1167855
530406090785974272,UNCX,LLR,9.002384,11.851498,24.230118,-1.2666508,2.6275494,13.259899,1.1735232,-34.125713,8.944573,33.699177,14.287088,3.2042687,17.155474,0.8481704,1.5812316,0.0649524
530414062245275648,SFXY,SF,32.16077,13.179241,28.391937,71.78064,2.3611202,12.452763,0.9389763,1394.7605,14.133387,14.159771,523.2699,4.70962,6.2010837,0.87726533,0.3738831,0.1012254
530424507605739520,SFXY,SF,-20.123842,23.751226,50.288486,20.34653,3.0854025,13.063364,1.210271,949.009,16.437717,57.845844,244.44655,3.5952806,14.497034,1.2700831,3.3759654,0.0760038
530434952966203392,UNCX,LLR,67.33296,27.762243,94.81678,2.5918965,2.633821,27.22871,1.4743861,-186.75809,16.113415,123.99422,8.759262,2.4428284,33.35209,0.6388931,4.351709,0.1944843
530447872227829760,AGNX,LLR,191.1472,31.906937,109.35524,14.229636,3.99344,26.985855,1.5573155,-45.208553,20.814653,155.4768,45.526516,4.0110044,36.387306,1.4724984,6.0487432,0.0589521
530451170762713088,SFX,wAGN,62.249725,19.946096,48.71459,20.798483,3.56752,16.652285,1.3224528,327.913,11.743645,63.788326,128.79805,3.4243288,20.909933,1.8813182,2.3242178,0.0388833
530467113681315840,NOEL,RG,-23.667896,17.896458,19.0924,-0.20532636,3.9716382,6.1309276,1.1207091,-5.286855,19.85947,25.614231,7.280127,5.961862,8.091924,0.79371667,9.293956,1.0453064
530472611239454720,AGNXY,wAGN,77.42915,46.05865,244.35777,60.068333,5.8896227,53.90891,2.0044935,2016.7874,44.39821,340.698,525.8935,9.179189,71.93309,13.90505,5.9824347,0.0575622
530473160995268608,UNCX,ELR,-52.992535,18.348312,38.96994,1.860857,3.8744824,14.000298,1.2150165,116.33819,13.019014,52.31736,66.97472,4.5485783,18.492785,1.8541875,2.3793733,0.099327
530473435873175552,AGNXY,sAGN,-40.27766,13.210339,25.238392,4.0803638,2.9073212,14.092423,1.5485321,305.2254,10.767325,27.96012,154.0004,3.7980583,15.13241,1.9327251,0.9186222,0.0233232
531442106137339904,AGNX,LLR,75.16741,22.383879,68.18574,8.652354,2.6779203,22.624762,1.5325422,-32.2008,15.659563,101.9991,41.826954,2.874549,31.787752,1.4771628,1.7503248,0.032544
531448153451292672,AGNX,LLR,279.61963,46.458908,147.07718,4.806562,3.4737878,25.115929,1.6069273,-136.63484,34.231205,243.63815,36.245937,4.039448,38.011868,0.8909459,168.35313,11.457556
531467944660592640,SFX,sAGN,-5.7857323,23.388687,74.290504,41.572746,2.9231777,21.167892,1.3994497,1067.9578,20.715033,87.106094,323.87744,4.652136,24.352196,1.0005957,2.774715,0.0575961
531477015631521792,AGNX,LLR,128.85945,25.859169,100.55323,3.9728334,3.2780573,31.463028,1.4455256,-143.55495,21.13819,163.95164,27.6087,4.1671944,47.93509,1.5454221,3.0634751,0.0454938
531481688555939840,UNCX,wAGN,67.737404,19.652948,21.031815,1.0838044,2.0637136,6.811083,0.80886316,196.16438,19.391489,36.035873,44.656063,3.34938,11.271926,1.638305,3.7952745,0.2144514
531506152689657856,NOEL,RG,62.817593,17.664425,26.764164,-2.216362,4.862847,9.19002,0.9443624,-60.74497,15.413459,45.688904,4.5707893,5.796452,14.300636,0.9157493,3.058458,0.117633
531513574393145344,AGNXY,sAGN,10.642796,18.02736,24.79677,12.548936,2.6719348,8.24997,1.3147495,437.39557,13.118172,29.1164,129.72484,3.2903218,9.911388,2.528417,1.8138195,0.0712239
531514124148959232,SFX,sAGN,-97.58381,28.300014,65.69781,37.59706,2.8535347,14.62714,1.1805835,1111.9438,23.081661,62.304436,250.99084,3.9848754,13.575269,1.4016079,-99999.0,-99999.0
531521820730353664,SFXY,SF,-77.38584,13.976414,29.97786,45.770206,2.6443148,12.106647,1.2015334,1033.681,11.922683,24.224184,412.06326,4.023404,9.793132,0.70665985,1.4832267,0.090174
531558929247791104,NOEL,LLR,94.32641,21.172707,44.09189,7.882511,2.663401,12.4938545,0.9406115,-12.729615,21.473446,73.032166,13.147714,3.64056,19.354172,1.1010075,3.6488266,0.1187178
531566625829185536,SFXY,SF,39.26692,7.0237894,8.938542,93.50514,7.4229264,11.560143,2.1139407,467.22128,8.42208,6.575362,754.1134,11.89725,8.214843,9.412818,0.1699407,0.0161364
531567725340813312,AGNXY,sAGN,60.148705,15.45624,26.341976,18.009771,2.8356571,9.191729,0.97792584,461.18756,13.278951,40.848503,146.38463,3.9298558,13.607689,3.91329,1.362102,0.0444768
531568824852441088,UNCX,ELR,49.01905,15.883999,27.045,8.299104,3.6123977,9.489583,0.9063911,69.83577,15.953456,44.641357,36.69445,5.487642,14.594858,1.1267734,2.2236366,0.0009831
531574322410579968,SFXY,SF,449.32663,56.496452,256.78384,141.29373,4.396578,37.039654,1.4829355,9807.435,81.84623,292.62485,1382.5942,10.585482,41.151634,1.6321404,13.579493,0.2571654
532562782927742976,NOEL,LLR,33.979645,9.748332,20.577497,0.2220234,2.0878868,8.914053,0.88158756,-44.657257,7.667423,32.39025,5.3568835,2.2105467,12.936612,0.38987252,1.6738125,0.0456633
532566631218440192,AGNXY,sAGN,-49.96448,9.869879,29.131327,26.124905,2.279528,11.3973675,0.9609602,691.0719,17.007494,31.353035,244.79808,5.8228006,12.293823,5.772968,2.6603024,0.2164854
532566906096347136,UNCX,wAGN,41.26222,19.051634,32.97832,7.0076933,1.6731613,7.46322,0.8665156,216.7743,15.729562,53.046764,58.092495,2.2361155,11.319413,0.5147467,25.911499,0.0012204
532569654875416576,NOEL,RG,39.761925,11.398202,23.589552,2.3318772,1.221197,8.371673,0.7496127,-78.19516,12.995047,37.69088,-9.206451,10.275816,12.303272,0.62749976,2.1431918,0.0975303
532575427311462400,AGNXY,LLR,1164.3542,58.20627,521.6336,78.962746,5.784044,96.35452,2.3347564,368.7713,55.829277,798.9923,265.70874,8.458536,136.68355,2.931591,6.9277363,0.0316287
532585872671926272,UNCX,LLR,36.96934,20.197205,45.94754,-4.9971933,5.538353,14.27376,0.9842229,-93.74459,14.31619,75.48459,12.577211,6.2186933,22.094555,0.8727994,2.382831,0.0487482
532601540712622080,SFX,wAGN,11.952141,14.154964,35.66334,3.766066,1.6101614,8.804695,0.7027039,345.4476,16.116282,54.66589,89.054306,2.9024582,12.651758,1.9356928,6.256821,0.4762272
532622706311456768,UNCX,ELR,-17.340067,12.355664,36.966503,6.8082337,1.6290811,12.238504,0.8261016,69.27215,12.307538,47.89742,43.586697,1.9188242,15.411376,0.9595482,3.1623614,0.2577417
532638099474245632,SFX,wAGN,-93.68989,8.831693,25.578323,8.794942,1.7971705,11.033283,0.8744528,184.97981,9.860043,28.42191,96.83875,3.0929167,12.381789,1.8339759,1.3631868,0.0377646
532678231648659456,AGNXY,wAGN,-28.689247,19.569372,96.23597,15.279652,2.667947,24.391064,1.0089576,727.8023,16.803915,139.41359,208.06685,3.7306125,33.634853,6.5879493,5.320944,0.1620759
532680980427728896,NOEL,RG,60.71942,33.66684,21.963278,-1.6520305,1.3086077,6.279944,0.6233571,-46.730614,20.910429,34.201077,-4.3815484,3.1200373,9.437131,0.60904443,5.5937033,0.6711183
532687852375402496,AGNX,LLR,25.481213,10.810771,26.27284,1.8810611,1.656883,9.790828,0.73079515,-2.9266238,7.6478896,38.01519,19.187212,1.8498386,13.233372,0.9205727,1.7929032,0.0889875
532697198224238592,SFX,sAGN,12.2324705,14.337887,23.21878,10.710707,1.4669482,6.2798724,0.6634462,319.45724,21.503473,30.595472,80.10682,3.0838325,8.061124,0.9236243,4.391948,0.0011526
532703520416098304,UNCX,LLR,17.79388,8.829846,20.70559,9.321662,1.7682011,8.019103,0.75266254,-16.195564,7.344756,27.375328,11.046083,1.9339908,9.898815,0.53240734,1.8333797,0.2634708
533761251793201152,UNCX,ELR,-22.7075,25.799713,48.253277,2.0210621,2.5199609,12.042995,1.2041916,100.92843,19.002817,58.379852,44.480488,3.0227714,13.942985,1.9054725,5.1322227,0.3201855
533763725694363648,AGNXY,ELR,155.75171,34.09534,68.640274,16.439707,3.3326678,16.384378,1.6664802,101.58108,20.436115,95.2563,45.635727,3.021874,21.403996,1.1228387,8.845154,0.6739659
533767573985060864,AGNXY,sAGN,-47.253967,15.150734,25.051579,0.053524856,3.016138,9.198149,0.94544965,250.67645,18.158585,30.081202,100.99611,12.527181,10.778557,3.3311315,2.737459,0.1467531
533780493246687232,UNCX,RG,41.52444,17.03714,18.139,3.2853723,2.6690624,6.348617,0.8283043,-6.668126,15.755938,31.015215,8.888596,3.3192675,9.967009,0.72580683,4.619417,0.6019284
533784066659477504,UNCXY,sAGN,223.98416,21.894989,55.994514,44.48742,4.626577,17.395775,1.588419,1598.399,22.970392,108.95112,507.00668,7.5128374,31.898195,10.034965,2.5582974,0.0587826
533788739583895552,AGNXY,ELR,-92.46163,18.314857,34.02681,5.313542,2.2077022,10.5946455,1.0069506,79.577225,9.871979,35.61904,35.5163,1.8754548,10.822175,1.1045554,2.8676689,0.1199382
577587785091803136,SFX,wAGN,-3.5011544,5.1444297,7.2843723,0.9010473,2.0027416,6.786301,0.8486115,58.415173,3.3540034,11.433656,63.953144,2.163851,10.293768,0.67518723,-99999.0,-99999.0
577609775324358656,UNCX,RG,15.97042,17.583662,34.81317,3.5356417,1.8056318,9.048574,0.7243438,11.760221,13.866125,51.423874,24.721952,2.17641,12.382775,1.2015315,5.915957,0.4716168
577610874835986432,AGNX,LLR,97.09816,22.0141,69.631584,4.680317,3.2294354,17.989643,0.85237414,-2.573851,17.356945,125.72419,41.5241,4.2297664,30.394293,1.4431354,7.8581557,0.236961
577624893609240576,AGNX,LLR,211.88034,23.49711,94.38561,15.923948,3.456745,22.795866,1.0754029,-75.298256,19.543316,163.15204,34.237785,4.402399,36.17089,1.2326119,5.8011036,0.1952301
578762888227874816,AGNX,LLR,37.20067,27.612953,52.788,-2.930548,2.559552,9.364906,0.7849736,-36.9705,19.000834,80.96219,14.908386,2.876556,13.790724,0.7831538,9.817135,0.5131443
578783778948802560,NOEL,LLR,24.343027,15.638436,36.529026,-0.56908673,1.5542858,12.218119,0.7444356,-106.50001,12.4464,52.666058,1.4388733,1.432638,16.680552,0.58133525,2.8788557,0.1593639
578790650896476160,SFXY,SF,69.01947,21.847881,52.67868,45.712135,3.09171,14.5395975,1.0845338,1377.0165,21.461721,67.41507,371.8654,5.021268,18.102507,2.1014106,2.3602197,0.0483753
579861026422417408,UNCX,ELR,18.29091,23.071737,59.02256,6.196886,3.205056,16.598686,1.0889093,76.731,15.510532,85.08883,53.69556,3.3471415,23.113815,1.878283,4.16692,0.1662117
579866249102649344,UNCX,ELR,269.94406,37.22052,139.71498,11.960684,4.903603,32.406063,1.3576735,227.20628,32.811417,225.275,109.258736,6.503208,48.934254,3.513845,5.1170692,0.0980388
579876969341020160,SFX,sAGN,-32.968086,16.443388,22.886168,3.0750194,2.1889021,6.1924696,0.8177546,232.57007,11.85805,32.38133,70.155655,2.467021,8.870727,0.7143449,4.39405,0.4496496
579905006887528448,NOEL,RG,-26.16639,28.1103,28.164125,-3.7119942,6.0776367,6.883901,1.196235,-73.40364,31.660078,40.08103,-9.10618,8.305431,9.526481,0.8641167,5.706353,0.491889
579908855178225664,NOEL,LLR,55.23768,17.88289,38.52191,6.0253105,2.6468654,11.274938,0.84316695,-84.89198,12.506183,55.808678,6.312603,2.5654328,15.241185,0.58126944,3.8391073,0.2721492
580980328689068032,AGNXY,sAGN,-1585.9789,75.82646,455.11096,86.368805,5.8810096,76.056404,3.555957,2542.7417,52.72034,365.03915,568.633,7.307141,60.409557,1.2677127,-99999.0,-99999.0
582116124318001152,AGNX,LLR,17.118164,21.334084,38.52959,0.85215175,1.921797,9.504802,1.0732474,-19.3887,17.789528,62.797764,15.5853815,1.9322351,15.027472,0.8416978,3.4182386,0.2887941
582119972608698368,SFXY,sAGN,74.155914,33.24271,153.69812,136.762,4.176737,34.55511,1.6592886,5627.1387,39.19755,85.618324,1071.4414,7.358045,19.207943,9.419785,72.4084,28.892733
582127119434278912,SFXY,SF,1116.3624,36.947033,45.141197,221.81749,3.8787022,7.8159413,1.1722399,10165.627,63.117886,27.549936,1735.5258,10.053621,4.6645246,0.3718949,20.837278,3.530312
582148010155206656,NOEL,LLR,28.712584,21.749254,23.610304,-5.426129,2.9809842,8.465729,1.3161188,-27.173862,13.978664,42.36261,1.944511,2.1796026,14.656146,0.7550764,1.9419276,0.0946149
582158455515670528,UNCX,LLR,38.908203,16.19685,47.341015,3.6781387,3.3381593,16.223083,0.9588356,-84.01895,11.88552,65.27749,13.366852,3.751427,21.734095,0.70934176,2.4846327,0.124074
583230208803366912,SFXY,SF,122.1592,9.29278,26.120054,135.63374,3.175026,17.005892,0.9306826,1926.258,18.716417,13.748712,1026.4355,9.165534,9.064848,1.533378,0.6993231,0.0196281
583239554652203008,NOEL,LLR,34.742916,12.593749,20.010742,5.3490286,4.0245743,7.798514,0.7093028,-15.311524,16.68318,31.88536,21.707527,10.486353,11.550744,0.6892348,1.7926998,0.0741054
583242028553365504,AGNXY,sAGN,-103.0258,12.941833,26.306135,10.798927,2.2373838,9.749578,0.7903366,523.0193,14.674243,27.318024,173.48586,4.195555,10.080973,2.4426723,2.1755326,0.1709577
583286833652197376,SFX,sAGN,-128.06671,15.958836,44.555042,19.240662,2.2833405,14.828001,0.92455834,637.1091,13.697875,45.13495,229.87892,3.4614112,14.675818,0.66129565,1.9279269,0.0676305
584410259674654720,SFXY,SF,-6.5546227,26.528788,60.299458,30.167751,2.7160485,11.644476,0.9398705,2382.8767,30.674274,86.601,460.6022,5.338941,16.87059,2.8960884,7.013334,0.4575483
584413008453724160,AGNXY,sAGN,99.619896,16.513168,16.595121,17.29608,2.4100893,4.4391737,0.8529246,978.1792,22.343498,27.65474,209.98108,4.882592,7.266227,3.1113236,3.690015,0.261708
598979608511014912,SFX,wAGN,-160.8237,69.61278,331.45844,57.48905,6.9699254,68.42882,2.9129057,2269.484,73.519295,504.1328,624.01196,12.577614,98.37719,2.0464554,7.834595,0.1063782
598980158266828800,UNCX,LLR,764.18713,107.13388,600.5396,30.731247,9.817082,94.84889,2.7294407,266.33008,122.498665,1058.9814,276.18427,18.399258,151.6229,7.6974235,9.724283,0.0548841
598996376063338496,UNCXY,sAGN,36.93522,14.489008,26.916676,32.10139,3.080447,11.755505,1.4569173,1571.4061,21.62569,24.63552,478.60327,7.4584203,10.574137,12.290524,1.3303376,0.0963438
599006546545895424,UNCX,LLR,81.39458,23.27912,50.146732,3.387168,1.9010953,14.181836,0.92792666,-100.01377,22.122614,79.378,3.4370394,2.2146292,20.533298,0.8445474,5.317215,0.2801496
599007371179616256,NOEL,RG,17.588308,21.595009,40.24819,2.0937293,1.9654049,11.411105,1.0410304,-130.58287,23.212269,64.74157,3.1285138,2.1174016,17.464865,0.6803018,3.878838,0.144753
599018366295894016,SFX,sAGN,0.61746347,18.862593,23.015036,0.2247992,2.6868355,6.386245,0.87667245,263.16608,21.412773,37.268238,79.63731,4.7560616,9.885806,2.163517,3.4450874,0.2615385
599022764342405120,SFX,sAGN,-20.912172,16.033293,26.083933,12.621741,1.9347264,8.445915,1.0914259,404.20087,16.948528,35.12831,130.41847,3.426036,11.22545,1.362823,1.7406971,0.3397458
599032934824962048,AGNX,LLR,89.056816,22.87694,31.976183,7.4710145,4.3459654,8.306441,0.8544098,-52.91122,29.630259,56.79756,21.423702,6.8508706,13.288856,0.9715138,5.412508,0.2749968
