SPECID,CATAID_1,Z_x,BPT,WHAN,RA,DEC,Z_y,URL,URL_IMG,DIST,IS_SBEST,IS_BEST
602462586570565632,250981,0.08690365,UNCXY,sAGN,216.81692,2.06589,0.08684,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y6_099_277.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y6_099_277.png,0.04,True,False
602517562151954432,363292,0.03817169,UNCX,LLR,218.76301,2.57925,0.03813,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0535-51999-0586.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0535-51999-0586.png,0.07,True,True
602519486297303040,343046,0.1803374,SFGXY,UNC,218.57151,2.12849,0.18029,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0535-51999-0593.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0535-51999-0593.png,0.09,True,True
602527182878697472,343175,0.28637165,SFGXY,sAGN,219.15755,2.12932,0.28632,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0535-51999-0621.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0535-51999-0621.png,0.06,True,True
603490630361966592,240161,0.2956451,SFGXY,sAGN,220.99897,1.49894,0.29564,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0030.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0030.png,0.08,True,True
603502175234058240,321011,0.28006503,UNCXY,sAGN,220.63257,1.73151,0.28006,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0072.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0072.png,0.07,True,True
603511795960801280,298483,0.084584266,UNCXY,sAGN,220.03877,1.33958,0.08458,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0107.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0107.png,0.05,True,True
603513445228242944,320915,0.18426466,UNCXY,sAGN,220.01091,1.7169,0.18426,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0113.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0113.png,0.06,True,True
603536534972426240,251536,0.093884304,UNCX,ELR,219.22325,1.90552,0.09388,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0197.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0197.png,0.05,True,True
603541207896844288,228890,0.030514054,AGNX,LLR,219.32326,1.20371,0.03053,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0307-51663-0402.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0307-51663-0402.png,0.09,False,False
603541207896844288,228890,0.030514054,AGNX,LLR,219.32329,1.20372,0.03051,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0214.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0214.png,0.04,True,True
603544231553820672,239829,0.105194345,UNCX,ELR,219.12147,1.51651,0.10519,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0225.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0225.png,0.02,True,True
603553302524749824,298224,0.15078452,UNCX,NER,218.99496,1.30053,0.15078,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0258.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0258.png,0.02,True,True
603559624716609536,228795,0.22240481,NOEL,NER,218.84399,1.10494,0.22247,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/329785.fit,http://www.gama-survey.org/dr3/data/spectra/2dfgrs/png/329785.png,0.53,True,False
603559624716609536,228795,0.22240481,NOEL,NER,218.84414,1.10486,0.22237,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0307-51663-0370.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0307-51663-0370.png,0.24,False,False
603559624716609536,228795,0.22240481,NOEL,NER,218.84416,1.10491,0.2224,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0281.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0281.png,0.1,True,True
603562373495678976,298144,0.1182744,AGNX,LLR,218.58429,1.26179,0.11827,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0291.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0291.png,0.01,True,True
603567046420097024,239599,0.21111476,AGNXY,sAGN,218.45087,1.49379,0.21111,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0308.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0308.png,0.11,True,True
603580790315444224,251350,0.11187437,SFGX,ELR,218.27709,2.03688,0.11187,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0358.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0358.png,0.04,True,True
603593984454977536,266853,0.088674285,UNCX,ELR,219.43018,2.73567,0.08867,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0406.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0406.png,0.02,True,True
603605254449162240,363461,0.15291454,AGNXY,ELR,219.60532,2.57793,0.15291,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0447.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0447.png,0.06,True,True
603606628838696960,266910,0.09850432,AGNXY,sAGN,219.74562,2.79308,0.0985,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0452.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0452.png,0.04,True,True
603611851518928896,343229,0.18677467,UNCXY,UNC,219.38823,2.16242,0.18677,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0471.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0471.png,0.05,True,True
603619822978230272,251657,0.13802448,UNCXY,sAGN,219.82072,1.97612,0.13802,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0500.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0500.png,0.1,True,True
603619822978230272,251657,0.13802448,UNCXY,sAGN,219.82071,1.9761,0.13807,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G15_Y5_028_085.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G15_Y5_028_085.png,0.04,True,False
603657756129388544,343587,0.16268457,UNCX,ELR,221.07314,2.16553,0.16268,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0536-52024-0638.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0536-52024-0638.png,0.09,True,True
603657756129388544,343587,0.16268457,UNCX,ELR,221.07314,2.16553,0.1626,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0440.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0440.png,0.09,False,False
604616530319140864,240500,0.075382754,AGNXY,sAGN,222.83777,1.46824,0.07538,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0030.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0030.png,0.19,True,True
604616530319140864,240500,0.075382754,AGNXY,sAGN,222.83777,1.46824,0.07536,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0538-52029-0262.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0538-52029-0262.png,0.19,False,False
604618729342396416,252244,0.14244293,SFGX,wAGN,222.88613,1.81759,0.14244,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0038.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0038.png,0.19,True,True
604637421040068608,321240,0.120332874,UNCX,UNC,222.18182,1.74403,0.12033,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0106.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0106.png,0.05,True,True
604637421040068608,321240,0.120332874,UNCX,UNC,222.18182,1.74403,0.12031,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0538-52029-0318.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0538-52029-0318.png,0.05,False,False
604650065423788032,252057,0.03269265,UNCX,LLR,222.00743,1.93685,0.03269,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0152.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0152.png,0.07,True,True
604656662493554688,251999,0.03361265,AGNX,LLR,221.71193,1.85192,0.03361,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0176.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0176.png,0.1,True,True
604668482243553280,107616,0.2960233,NOEL,NER,221.31837,0.94943,0.29588,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0308-51662-0419.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0308-51662-0419.png,0.08,False,False
604668482243553280,107616,0.2960233,NOEL,NER,221.31837,0.94943,0.29602,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0219.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0219.png,0.08,True,True
604680851749365760,298590,0.03362265,AGNXY,wAGN,220.67761,1.31978,0.03362,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0264.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0264.png,0.1,True,True
604694045888899072,320965,0.12316288,AGNX,LLR,220.33983,1.79549,0.12316,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0312.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0312.png,0.01,True,True
604704766127269888,251811,0.13993292,AGNXY,sAGN,220.5073,1.95108,0.13993,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0351.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0351.png,0.1,True,True
604735277574940672,262859,0.1336129,UNCXY,sAGN,221.55652,2.34768,0.13361,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0462.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0462.png,0.08,True,True
604744348545869824,343708,0.035232652,SFGX,wAGN,221.84632,2.09585,0.03523,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0495.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0495.png,0.07,True,True
604747097324939264,363948,0.06294272,UNCXY,SFG,222.11392,2.50869,0.06294,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0505.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0505.png,0.02,True,True
604755068784240640,363923,0.12171288,AGNXY,sAGN,221.96911,2.56808,0.12171,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0534.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0534.png,0.08,True,True
604760566342379520,262966,0.21121311,AGNXY,sAGN,222.17231,2.20919,0.21121,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0554.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0554.png,0.15,True,True
604768262923773952,263031,0.29992333,UNCXY,sAGN,222.53236,2.36638,0.29992,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0582.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0582.png,0.09,True,True
604778983162144768,263118,0.31224337,UNCX,NER,223.0753,2.20924,0.31224,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0621.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0621.png,0.21,True,True
604778983162144768,263118,0.31224337,UNCX,NER,223.0753,2.20924,0.31237,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0538-52029-0382.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0538-52029-0382.png,0.21,False,False
604783930964469760,343939,0.14761294,UNCXY,LLR,222.94579,2.08596,0.14761,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0537-52027-0639.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0537-52027-0639.png,0.16,True,True
605808400957204480,299089,0.08746235,UNCX,ELR,223.29633,1.31983,0.08746,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0538-52029-0270.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0538-52029-0270.png,0.04,True,True
605816922172319744,240449,0.04421226,SFGXY,SFG,222.54307,1.38345,0.04421,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0538-52029-0301.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0538-52029-0301.png,0.11,True,True
605817471928133632,240421,0.21140262,NOEL,NER,222.48744,1.49588,0.2114,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0538-52029-0303.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0538-52029-0303.png,0.11,True,True
605832865090922496,252182,0.06938231,AGNXY,sAGN,222.57935,1.86813,0.06938,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0538-52029-0359.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0538-52029-0359.png,0.02,True,True
635012807452026880,386481,0.06827352,AGNX,LLR,132.53843,2.26841,0.06817,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0564-52224-0019.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0564-52224-0019.png,0.1,True,True
635059536696207360,422389,0.050901834,AGNX,LLR,130.68721,2.58309,0.0508,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0564-52224-0189.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0564-52224-0189.png,0.04,True,True
635069432300857344,517068,0.13786027,AGNX,LLR,130.59385,2.46237,0.13775,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0564-52224-0225.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0564-52224-0225.png,0.03,True,True
635070256934578176,422328,0.15943235,NOEL,LLR,130.42327,2.49947,0.15932,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0564-52224-0228.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0564-52224-0228.png,0.08,True,True
635082901318297600,422286,0.049691718,SFGX,sAGN,130.14868,2.47705,0.04959,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0564-52224-0274.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0564-52224-0274.png,0.02,True,True
635085100341553152,345622,0.07364404,UNCXY,sAGN,130.24509,2.04252,0.07354,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0564-52224-0282.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0564-52224-0282.png,0.13,True,True
636205777584941056,422929,0.18835561,AGNXY,sAGN,133.02243,2.71971,0.18824,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0565-52225-0263.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0565-52225-0263.png,0.01,True,True
637273128715708416,418687,0.164581,SFGX,sAGN,137.3993,2.55691,0.16447,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0566-52238-0050.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0566-52238-0050.png,0.03,True,True
638387758863247360,419441,0.28334245,UNCX,NER,140.18155,2.73892,0.28323,http://www.gama-survey.org/dr3/data/spectra/sdss/spec-0567-52252-0009.fit,http://www.gama-survey.org/dr3/data/spectra/sdss/png/spec-0567-52252-0009.png,0.01,True,True
G09_Y1_AN1_042,371085,0.19679478,UNCX,NER,130.04033,0.98948,0.19674,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN1_042.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN1_042.png,0.18,True,True
G09_Y1_AN1_079,214360,0.14419238,NOEL,NER,129.96863,0.45394,0.14414,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN1_079.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN1_079.png,0.07,True,True
G09_Y1_AN1_084,621988,0.07792934,UNCX,ELR,129.85296,0.68919,0.07788,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN1_084.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN1_084.png,0.04,True,True
G09_Y1_AN1_152,300442,0.19448468,SFGX,ELR,129.55604,1.11389,0.19443,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN1_152.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN1_152.png,0.0,True,True
G09_Y1_AN1_176,300335,0.13978218,AGNXY,sAGN,129.16587,0.99478,0.13973,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN1_176.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN1_176.png,0.07,True,True
G09_Y1_AN1_368,375604,0.15012264,UNCX,LLR,129.96479,1.39136,0.15007,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN1_368.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN1_368.png,0.07,True,True
G09_Y1_AN1_368,375604,0.15012264,UNCX,LLR,129.96479,1.39136,0.1499,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y6_090_094.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y6_090_094.png,0.07,False,False
G09_Y1_AN2_191,300410,0.19273484,AGNX,LLR,129.43175,1.11139,0.19267,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN2_191.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN2_191.png,0.05,True,True
G09_Y1_AN2_289,322946,0.29056016,UNCX,wAGN,129.52833,1.55252,0.29049,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN2_289.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN2_289.png,0.04,True,True
G09_Y1_AN2_331,345576,0.21129584,NOEL,LLR,130.04475,1.8746,0.21123,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AN2_331.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AN2_331.png,0.11,True,True
G09_Y1_AS1_140,196106,0.21069434,AGNXY,sAGN,129.39762,-0.67491,0.21064,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS1_140.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS1_140.png,0.11,True,True
G09_Y1_AS1_197,202332,0.28205755,UNCXY,UNC,129.22967,-0.34502,0.282,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS1_197.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS1_197.png,0.04,True,True
G09_Y1_AS1_274,208560,0.08352863,AGNXY,wAGN,129.51925,0.08174,0.08348,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS1_274.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS1_274.png,0.05,True,True
G09_Y1_AS1_369,208807,0.1631722,AGNXY,wAGN,130.20267,0.02775,0.16312,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS1_369.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS1_369.png,0.04,True,True
G09_Y1_AS1_385,573808,0.1565919,AGNXY,sAGN,130.26408,-0.08113,0.15654,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS1_385.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS1_385.png,0.08,True,True
G09_Y1_AS1_398,202443,0.052037217,UNCX,LLR,129.71213,-0.33373,0.05199,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS1_398.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS1_398.png,0.0,True,True
G09_Y1_AS1_398,202443,0.052037217,UNCX,LLR,129.71213,-0.33373,0.05195,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y6_068_131.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y6_068_131.png,0.0,False,False
G09_Y1_AS2_207,202398,0.051217455,UNCX,ELR,129.46038,-0.2621,0.05116,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS2_207.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS2_207.png,0.07,True,True
G09_Y1_AS2_207,202398,0.051217455,UNCX,ELR,129.46042,-0.2621,0.05108,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y5_051_284.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y5_051_284.png,0.07,False,False
G09_Y1_AS2_289,208591,0.07825893,UNCX,ELR,129.64937,0.03676,0.0782,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS2_289.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS2_289.png,0.11,True,True
G09_Y1_AS2_323,599035,0.109210625,UNCXY,wAGN,129.87233,0.26874,0.10915,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AS2_323.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AS2_323.png,0.07,True,True
G09_Y1_AS2_323,599035,0.109210625,UNCXY,wAGN,129.87233,0.26874,0.10905,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y6_068_264.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y6_068_264.png,0.07,False,False
G09_Y1_AX1_121,386136,0.03154331,SFGXY,SFG,129.66721,2.11004,0.03146,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AX1_121.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AX1_121.png,0.05,True,True
G09_Y1_AX1_129,386137,0.11073971,UNCX,LLR,129.58425,2.07766,0.11065,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AX1_129.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AX1_129.png,0.07,True,True
G09_Y1_AX1_265,422161,0.26872247,UNCXY,UNC,129.70837,2.62158,0.26862,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AX1_265.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AX1_265.png,0.04,True,True
G09_Y1_AX2_075,516915,0.18594797,UNCXY,sAGN,129.828,2.38852,0.18585,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AX2_075.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AX2_075.png,0.0,True,True
G09_Y1_AX2_399,422347,0.14928494,UNCX,NER,130.51825,2.51764,0.14919,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_AX2_399.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_AX2_399.png,0.04,True,True
G09_Y1_AX2_399,422347,0.14928494,UNCX,NER,130.51825,2.51764,0.14908,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y6_090_359.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y6_090_359.png,0.04,False,False
G09_Y1_BN1_051,622164,0.13019979,UNCX,NER,131.55492,0.69581,0.13015,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_051.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_051.png,0.05,True,True
G09_Y1_BN1_186,300788,0.20249297,NOEL,LLR,130.94362,1.1777,0.20244,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_186.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_186.png,0.11,True,True
G09_Y1_BN1_286,345734,0.31487793,AGNX,LLR,130.8845,1.95227,0.31482,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_286.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_286.png,0.15,True,True
G09_Y1_BN1_307,323246,0.061946776,AGNXY,ELR,131.01754,1.57896,0.0619,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_307.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_307.png,0.11,True,True
G09_Y1_BN1_326,375877,0.27952635,UNCX,NER,131.13583,1.45419,0.27947,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_326.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_326.png,0.07,True,True
G09_Y1_BN1_333,323291,0.26607576,NOEL,NER,131.22479,1.53781,0.26602,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_333.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_333.png,0.08,True,True
G09_Y1_BN1_349,375921,0.29216692,UNCX,LLR,131.28537,1.36757,0.29211,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_349.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_349.png,0.04,True,True
G09_Y1_BN1_360,323335,0.20241296,UNCXY,sAGN,131.33725,1.49214,0.20236,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN1_360.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN1_360.png,0.18,True,True
G09_Y1_BN2_067,622123,0.20821518,NOEL,NER,131.25279,0.68539,0.20815,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/G09_Y1_BN2_067.fit,http://www.gama-survey.org/dr3/data/spectra/gama/reduced_27/1d/png/G09_Y1_BN2_067.png,0.11,True,True
